pair_id	disease1	disease2	baseline_rg	baseline_SE	baseline_P	joint_rg	joint_SE	joint_covariance	joint_var_disease1	joint_var_disease2	difference_estimate	difference_SE	difference_Z	difference_P	joint_Z	joint_P	conditional_variance_valid	QC_status	notes	baseline_FDR	joint_FDR	difference_FDR	machine_class	human_readable_class
b12_def_OA	b12_def	OA	0.2880547763095011	0.04842153009085004	2.699526743433966e-09	0.13647500189290632	0.06003475990773326	0.008636969024191848	0.13597856689042342	0.02945411962557599	0.1515797744165948	0.02746399147931058	5.519218666040739	3.405102656230683e-08	2.2732663893826377	0.02301013167882711	TRUE	PASS		1.092560905119447e-08	0.05160665814249582	3.935665163131743e-07	PERSISTENT	PERSISTENT
b12_def_osteoporosis	b12_def	osteoporosis	0.09468657942928325	0.07153680644663353	0.18563377726067143	0.14596992561951003	0.08247008918199437	0.017688249655107777	0.13597856689042342	0.10798725096580075	-0.05128334619022677	0.019956969527130098	-2.569696071365478	0.010178777263753089	1.7699741453823905	0.07673144785124393	TRUE	PASS		0.2471069153069567	0.1399982730619245	0.027139765558397453	UNSTABLE	UNSTABLE
b12_def_periph_neuro	b12_def	periph_neuro	0.34412414656287055	0.11073206601311598	0.0018853723227785879	0.16839697791942188	0.1584472224214714	0.011951484704848407	0.13597856689042342	0.037042873939517856	0.17572716864344867	0.06856226808303281	2.5630302724325436	0.010376300083317424	1.0627953923451179	0.28787474952938935	TRUE	PASS		0.0037692278536643527	0.39751617616704354	0.027636769246563556	PERSISTENT	PERSISTENT
b12_def_peripheral_arterial	b12_def	peripheral_arterial	0.49827203537633913	0.11526301107440283	1.539820641229956e-05	0.3942941043337835	0.17211929820213856	0.03713335237824154	0.13597856689042342	0.06522548112440765	0.10397793104255565	0.07121271115732708	1.4601035314164885	0.14426162222429215	2.290818684786413	0.02197390251236865	TRUE	PASS		4.181917260608132e-05	0.049686212687202996	0.2473158813946015	ATTENUATED	ATTENUATED
b12_def_PMR	b12_def	PMR	0.14049001905753059	0.12344178732438346	0.25507561337297924	0.09917939208095325	0.134581270524746	0.013835462114196458	0.13597856689042342	0.14311132256334227	0.041310626976577336	0.02050872132175623	2.014295593004809	0.04397850839111567	0.7369479548992424	0.4611539998671538	TRUE	PASS		0.32606116215630315	0.5738446117525674	0.09576927789271202	UNSTABLE	UNSTABLE
b12_def_pri_bladder	b12_def	pri_bladder	0.007365980857387332	0.12841558138810102	0.9542580344189653	-0.025691385867145172	0.14690422697520622	-0.003437096905186931	0.13597856689042342	0.1316248925982425	0.03305736672453251	0.029781403610103112	1.1100002927101142	0.26699890035194856	-0.1748852731887779	0.8611697822307713	TRUE	PASS		0.9651571663213704	0.9056313621851318	0.39517109432673747	UNSTABLE	UNSTABLE
b12_def_pri_breast	b12_def	pri_breast	-0.07447619603557845	0.05740593000539564	0.19450711699168888	-0.06596401232070155	0.06249932551987849	-0.006797667929721399	0.13597856689042342	0.07809717103518288	-0.0085121837148769	0.010717812988346181	-0.7942090167212722	0.42707376019840954	-1.055435587056393	0.2912261542880047	TRUE	PASS		0.2573749657744126	0.39983259304181856	0.5588616609231425	UNSTABLE	UNSTABLE
b12_def_pri_colorectal	b12_def	pri_colorectal	-0.031855516199359384	0.08218871048012942	0.6983195252876798	-0.03308094931989691	0.09105434026099937	-0.003654820846894279	0.13597856689042342	0.08976474453261668	0.0012254331205375293	0.017993504974105602	0.06810419216828774	0.9457026932397176	-0.36330996660975456	0.716373349003488	TRUE	PASS		0.7607733539412032	0.7961178070586055	0.9635388243955303	UNSTABLE	UNSTABLE
b12_def_pri_prost	b12_def	pri_prost	-0.0010784762817667634	0.0602364579371373	0.9857154017150593	0.03505308725453641	0.06768132412779092	0.004468740410617335	0.13597856689042342	0.11952183353863488	-0.036131563536303174	0.01567921770579633	-2.304423869498666	0.021198861373319052	0.5179137333121873	0.6045184597088711	TRUE	PASS		0.9896980902068373	0.6993614396538849	0.051545176626905914	UNSTABLE	UNSTABLE
b12_def_pri_skin	b12_def	pri_skin	-0.0896272405544244	0.06528753959678626	0.16981211978020885	-0.05896558043600289	0.07280847694121094	-0.006408961070358281	0.13597856689042342	0.08687756730469844	-0.030661660118421516	0.013198086571001836	-2.3231898012996637	0.020168958417084507	-0.8098724614664654	0.4180134807447824	TRUE	PASS		0.2290896404200972	0.5343433640178932	0.049365994147524024	UNSTABLE	UNSTABLE
b12_def_psoriasis	b12_def	psoriasis	0.25184323183538077	0.09407396947621327	0.007426763114056034	0.17465804362270607	0.10261275413852432	0.01935960790369142	0.13597856689042342	0.09035360230365833	0.0771851882126747	0.017253420404269845	4.473616616539005	7.690758298319144e-06	1.7021085252903616	0.08873502606763074	TRUE	PASS		0.013570225248845033	0.1573922482355906	4.9769620758653835e-05	PERSISTENT	PERSISTENT
b12_def_RA	b12_def	RA	0.3731360948154574	0.07631456965978879	1.0111929862856148e-06	0.30005099297419086	0.08888077714042171	0.03664326829985852	0.13597856689042342	0.10968009262542962	0.07308510184126654	0.022301743642005784	3.2771025895755197	0.001048782553764566	3.3758817443747566	0.0007357953763807525	TRUE	PASS		3.1687447300375194e-06	0.002553703226684595	0.003575068101652876	ATTENUATED	ATTENUATED
b12_def_raynauds	b12_def	raynauds	0.24849852462843397	0.13273014470197717	0.061177743262861	0.28699129897858083	0.15083767552526378	0.03655579251370324	0.13597856689042342	0.11931759407756312	-0.03849277435014686	0.03455624855131603	-1.1139164684784892	0.265315023665276	1.9026499710976565	0.057086234020918385	TRUE	PASS		0.09174815450103173	0.10945932989350476	0.3936166171989318	UNSTABLE	UNSTABLE
b12_def_retinal_detach	b12_def	retinal_detach	0.02559930523491278	0.09187675165232709	0.7805314111218933	0.06154189711500435	0.10079945461852449	0.010067737793282423	0.13597856689042342	0.1968119991844154	-0.03594259188009157	0.019190640258531615	-1.8729230185070305	0.06107901606706862	0.6105379969356942	0.5415054810896791	TRUE	PASS		0.8299617272733868	0.6441556345178806	0.1260642482779614	UNSTABLE	UNSTABLE
b12_def_schizo	b12_def	schizo	-0.010952823192453708	0.04888392628722655	0.8227123568478656	0.024750034393266025	0.05618430464531418	0.00498703683844433	0.13597856689042342	0.29858162636910485	-0.035702857585719734	0.018446354023641025	-1.9354967133322178	0.05292937159445323	0.4405150966895556	0.6595640806529299	TRUE	PASS		0.8637263230954567	0.7473856545474377	0.1109953488710686	UNSTABLE	UNSTABLE
b12_def_scoliosis	b12_def	scoliosis	0.07744427733469243	0.09504614768569881	0.41518272793083555	0.08095060303470503	0.10637796935178498	0.010839443554719809	0.13597856689042342	0.13185704537081527	-0.003506325700012594	0.023934543938781045	-0.14649644918996382	0.8835294928155691	0.7609715012232156	0.44667408947906223	TRUE	PASS		0.4955471080250367	0.5614492222334192	0.924450858798606	UNSTABLE	UNSTABLE
b12_def_sinusitis	b12_def	sinusitis	0.24316607329900058	0.11904159807398898	0.04108231049022717	0.19317561766337107	0.1344796283814542	0.014663557270373957	0.13597856689042342	0.04237440378017329	0.04999045563562951	0.025773503675768826	1.9396065146791994	0.05242752854044325	1.4364675154769504	0.15086935346222588	TRUE	PASS		0.06445046816175158	0.23940634952339165	0.11003581792483233	PERSISTENT	PERSISTENT
b12_def_sleep_apnoea	b12_def	sleep_apnoea	0.23856718346379546	0.051484051440721774	3.590008528799224e-06	0.07132047719457864	0.06717865505614988	0.006811160480547782	0.13597856689042342	0.06707231335736387	0.16724670626921684	0.03327369412844686	5.026394292848647	4.997877686710053e-07	1.0616538413126446	0.2883928614373692	TRUE	PASS		1.0507857707969459e-05	0.39751617616704354	4.2679470967266255e-06	PERSISTENT	PERSISTENT
b12_def_spondylolisthesis	b12_def	spondylolisthesis	0.11260188883946774	0.11436840960320914	0.32484313546823373	0.008223492195986346	0.13059255566766173	0.0013424743187264061	0.13597856689042342	0.19598775762409498	0.10437839664348139	0.03108783673096187	3.357531678604254	0.000786417314188632	0.06297060467147828	0.9497899119246461	TRUE	PASS		0.4022098613047139	0.9692927848594438	0.002807826186434986	UNSTABLE	UNSTABLE
b12_def_spondylosis	b12_def	spondylosis	0.30854401147543803	0.07934338161321211	0.0001007752575883548	0.13743875298747837	0.0994441700525701	0.011264086227502478	0.13597856689042342	0.04939728286697189	0.17110525848795965	0.035223033110163816	4.857766165475006	1.187174924619404e-06	1.3820694859721072	0.16695036664767085	TRUE	PASS		0.00024172443543152674	0.2589710743567179	9.39531747668541e-06	PERSISTENT	PERSISTENT
b12_def_stroke_all	b12_def	stroke_all	0.21018991277038704	0.08902153160219982	0.018220168306692496	0.11893014204704498	0.10579861144237156	0.008011526726395324	0.13597856689042342	0.03337153909257671	0.09125977072334206	0.03204569179280652	2.8478015489067285	0.004402236635788156	1.124118175329987	0.26096289574615533	TRUE	PASS		0.031032980289328892	0.3693011366339385	0.013054365202784687	PERSISTENT	PERSISTENT
b12_def_tendon	b12_def	tendon	0.29253381643007065	0.07045182106688501	3.292173701259081e-05	0.1543534280328933	0.08267679572375698	0.009835744472290216	0.13597856689042342	0.02986148882559319	0.13818038839717736	0.027424760673364187	5.038526681889429	4.69129028874059e-07	1.8669498095768629	0.06190859713331904	TRUE	PASS		8.458497372850115e-05	0.11663598474321289	4.047866794277905e-06	PERSISTENT	PERSISTENT
b12_def_thromboembolic	b12_def	thromboembolic	0.1794845974130597	0.06978167542922409	0.010108724606587629	0.06838722239643799	0.08009510518860749	0.00661001465217095	0.13597856689042342	0.06870438475624098	0.1110973750166217	0.026309401876141114	4.222725227264525	2.4136600498191168e-05	0.853825239824583	0.39320182742317467	TRUE	PASS		0.017994398744534568	0.5099720987195141	0.00013379067063229775	PERSISTENT	PERSISTENT
b12_def_TIA	b12_def	TIA	0.22162606255602949	0.08980300803346568	0.013590312759764673	0.13120359696036332	0.10563187047308087	0.00906525562316456	0.13597856689042342	0.03510735955795297	0.09042246559566616	0.027636787528830725	3.271815347617278	0.0010685934325992776	1.242083439143484	0.21420577813171524	TRUE	PASS		0.02364980896919833	0.31646929765595266	0.0036376091506975412	PERSISTENT	PERSISTENT
b12_def_tinnitus	b12_def	tinnitus	0.0396190741007446	0.1024723340608361	0.6990287319079005	0.05370096654412876	0.1160655575122918	0.004858355411894886	0.13597856689042342	0.06019271047199671	-0.014081892443384161	0.028847135039807948	-0.4881556668955751	0.6254395837300633	0.462677883905754	0.6435952731086421	TRUE	PASS		0.7612122694089101	0.7343132477846536	0.7279712248829809	UNSTABLE	UNSTABLE
b12_def_ulc_colitis	b12_def	ulc_colitis	0.10627888561207312	0.06365305384528576	0.09498687679248032	0.1235501532030688	0.07000312324435715	0.019802708673378463	0.13597856689042342	0.18892618745583753	-0.017271267590995676	0.012233033338507292	-1.4118548615925837	0.15799270082699587	1.764923441655555	0.07757663336855337	TRUE	PASS		0.13626020313598058	0.1412292556196741	0.264741646362161	UNSTABLE	UNSTABLE
b12_def_ulcer_peptic	b12_def	ulcer_peptic	0.3654121640180126	0.09346360327364482	9.242099127960721e-05	0.22925104983366437	0.11184239782232815	0.01664136757081678	0.13597856689042342	0.03875117722972371	0.1361611141843482	0.03543361098408736	3.842710646834608	0.00012168289823629291	2.049768730797873	0.04038700434427573	TRUE	PASS		0.00022319355036911945	0.08152128665918812	0.0005477934820963549	PERSISTENT	PERSISTENT
b12_def_urine_incont	b12_def	urine_incont	0.2930366179873851	0.07660141784000407	0.00013052150062685267	0.1794493450860388	0.0886264036744781	0.018024311999949732	0.13597856689042342	0.07419304194523002	0.11358727290134632	0.024280326890439293	4.678160776578047	2.8945955071499207e-06	2.024784236367645	0.042889524433513015	TRUE	PASS		0.00030831362077730884	0.08583916284484082	2.0669740905941245e-05	PERSISTENT	PERSISTENT
b12_def_urolithiasis	b12_def	urolithiasis	0.1353181458458213	0.07309224709024902	0.06412154973790608	0.10395689229407938	0.08116101309912932	0.013854766177554741	0.13597856689042342	0.13062351477556347	0.03136125355174192	0.015124130577759836	2.073590504293775	0.03811735784001563	1.2808722849123062	0.2002385290260731	TRUE	PASS		0.09564348805443976	0.30102404393816795	0.08525799660885584	UNSTABLE	UNSTABLE
b12_def_valve_nonrheumatic	b12_def	valve_nonrheumatic	0.17867910189775246	0.07200887386366653	0.013088638327152756	0.09279971775074036	0.0847832425927037	0.007415429754807922	0.13597856689042342	0.04695792308548721	0.0858793841470121	0.02664009680895772	3.2236888913307253	0.00126550804909281	1.0945525897912112	0.2737126957393299	TRUE	PASS		0.022840776856021486	0.3825512086120555	0.004238258088942901	PERSISTENT	PERSISTENT
BPH_bursitis	BPH	bursitis	0.1163458557738602	0.0634006452515374	0.06649243557101635	0.11854084796825556	0.07105529386770176	0.005433748931309807	0.062130035727325957	0.03381905539105015	-0.0021949921943953676	0.01563194125343575	-0.1404171215083686	0.8883304308644421	1.6682901655289388	0.095258139244593	TRUE	PASS		0.09894233676285966	0.1658840056221539	0.9264606764702255	UNSTABLE	UNSTABLE
BPH_carpal_tunnel	BPH	carpal_tunnel	0.060975916475395485	0.02966965433703635	0.03986345666948012	0.0607074892681055	0.03344130777395067	0.005036833491940993	0.062130035727325957	0.11079726534735806	2.684272072899854e-4	0.013412365963422422	0.020013412102087548	0.9840326733984956	1.8153443543076386	0.06947100676747292	TRUE	PASS		0.06297564515172162	0.1286404260932714	0.9892152600876858	PERSISTENT	PERSISTENT
BPH_cataract	BPH	cataract	0.0507502352269083	0.03313095947277446	0.12557007123431915	0.055049643041034796	0.03262328719224201	0.0027621761294774564	0.062130035727325957	0.04052211622252949	-0.0042994078141264935	0.0064711727288617234	-0.6643939196601785	0.5064382234413851	1.6874339706063064	0.09151993639557657	TRUE	PASS		0.1747153566726109	0.16072582469470514	0.6301947848031256	UNSTABLE	UNSTABLE
BPH_cholelithiasis	BPH	cholelithiasis	0.07119701381107417	0.03646270942485872	0.05086724732434098	0.08212838657988937	0.04206494350096248	0.005407779143630387	0.062130035727325957	0.06978301145956338	-0.0109313727688152	0.012922524135127261	-0.8459162199666922	0.3975994833588743	1.9524188016087602	0.05088850261036488	TRUE	PASS		0.07797970980936912	0.09887250116243684	0.5317732594977409	UNSTABLE	UNSTABLE
BPH_CKD	BPH	CKD	0.04723012322486764	0.0395668474170147	0.23260347539866805	0.058403497680426825	0.045142509381111154	0.0029918739275200104	0.062130035727325957	0.04223838076876503	-0.011173374455559187	0.012659799611564772	-0.8825869917682007	0.3774594594059845	1.2937583329132436	0.19574890924167085	TRUE	PASS		0.302311525295863	0.29498850179839425	0.5108860330195378	UNSTABLE	UNSTABLE
BPH_COPD	BPH	COPD	0.04055671100564215	0.03996839767898672	0.3102395740143427	0.08154598974832504	0.04645690518492472	0.0052914509033803354	0.062130035727325957	0.06777081710509111	-0.04098927874268289	0.022563489921763047	-1.8166196313074652	0.06927537538384543	1.7553039623221982	0.07920732910224937	TRUE	PASS		0.38799463584581867	0.14346225424131903	0.13952251043640643	UNSTABLE	UNSTABLE
BPH_coronary_heart	BPH	coronary_heart	0.00213113439106939	0.024864313645312622	0.9316965027367121	0.024208839887319242	0.028755108263205563	0.0014111483993752415	0.062130035727325957	0.0546884752875952	-0.022077705496249853	0.01786809205387789	-1.2355938971927534	0.21660955432164572	0.841897017591701	0.39984559987418933	TRUE	PASS		0.9481022970109457	0.51647766667585	0.3355827571628987	UNSTABLE	UNSTABLE
BPH_deaf	BPH	deaf	0.11726776974431412	0.0339235983142758	0.0005465900183528845	0.12369953913640233	0.034895676592857715	0.007690515794965601	0.062130035727325957	0.0622118577626803	-0.006431769392088213	0.005783094255189223	-1.1121674847884293	0.266066145303212	3.5448385362936503	0.00039285365779972254	TRUE	PASS		0.001174979407964462	0.0014769157936948723	0.39426020934912454	ATTENUATED	ATTENUATED
BPH_depression	BPH	depression	0.16220582338061523	0.030054647122535312	6.775317316061545e-08	0.17648277433102003	0.032943137070974716	0.010825856444741395	0.062130035727325957	0.060564520023435625	-0.014276950950404793	0.010664087366334738	-1.338787883103381	0.18063973649642076	5.357193941511845	8.452437750456012e-08	TRUE	PASS		2.3780598206797934e-07	5.883559610611538e-07	0.29281783769967745	ATTENUATED	ATTENUATED
BPH_diabetes_type_2	BPH	diabetes_type_2	0.04374582886597888	0.029229567862605062	0.13448973133779352	0.06802127745076333	0.04844665473686305	0.004171468639572088	0.062130035727325957	0.060532246927638755	-0.024275448584784455	0.04454569065934602	-0.5449561613136934	0.5857836688130056	1.4040448782319321	0.1603054861348127	TRUE	PASS		0.18619816607194925	0.2503828617504774	0.6961608880919745	UNSTABLE	UNSTABLE
BPH_diverticuli	BPH	diverticuli	0.16434412918476946	0.02918678185331175	1.794042230511327e-08	0.16931356758280136	0.03105135937038329	0.012546866825931952	0.062130035727325957	0.08838640132173578	-0.004969438398031906	0.006812478383334159	-0.7294611620623985	0.4657196166595266	5.452694214227936	4.96123401168846e-08	TRUE	PASS		6.654022302717385e-08	3.5839146857691345e-07	0.5968608805564329	ATTENUATED	ATTENUATED
BPH_ED	BPH	ED	0.24847589370075027	0.06440685731137326	0.00011436048753908999	0.28724185457966456	0.07299265304305469	0.013926957226039453	0.062130035727325957	0.03783689031008128	-0.03876596087891429	0.022842032698680466	-1.6971327110110352	0.08967157313870947	3.935215978657949	8.312191197994635e-05	TRUE	PASS		0.0002719481450092236	0.0003636583649122653	0.1707539151338644	ATTENUATED	ATTENUATED
BPH_enthesopathy_lower	BPH	enthesopathy_lower	0.13237670315361275	0.06289009452301812	0.03530092300702738	0.1458543451719134	0.06790057297776965	0.006098112925966702	0.062130035727325957	0.028135237008616087	-0.01347764201830065	0.015164277288745125	-0.8887757564485919	0.37412360761977786	2.148057649228755	0.03170917604457634	TRUE	PASS		0.056558861168577064	0.06740573350793175	0.5085367120727057	PERSISTENT	PERSISTENT
BPH_enthesopathy_shoulder	BPH	enthesopathy_shoulder	0.10226939811259877	0.04138212830738972	0.013460696064401116	0.10900104482595774	0.04251934650146549	0.006171170058652682	0.062130035727325957	0.05159078115343464	-0.006731646713358963	0.01170415557261547	-0.5751501397596918	0.5651897603694546	2.563563502138982	0.010360374679677884	TRUE	PASS		0.023457103590488623	0.025652078042976447	0.6814636363503613	ATTENUATED	ATTENUATED
BPH_enthesopathy_upper	BPH	enthesopathy_upper	0.10338770644524159	0.0437638748582476	0.01815711932900307	0.11107795893854003	0.048885494024186744	0.0052236032038822724	0.062130035727325957	0.03559450632109984	-0.007690252493298438	0.01370614030310924	-0.5610808238665048	0.5747424400463235	2.2722069430981455	0.02307401412032112	TRUE	PASS		0.03098473830792802	0.05170326879080071	0.6883060065133079	PERSISTENT	PERSISTENT
BPH_essential_tremor	BPH	essential_tremor	0.049431710532380636	0.06362326282986844	0.43719182682705154	0.045715282025149503	0.06554849997262231	0.0075982568719636994	0.062130035727325957	0.44463488458747247	0.003716428507231133	0.009118608683908933	0.40756530256521406	0.6835928422389783	0.6974268220362546	0.48553572067741424	TRUE	PASS		0.5163601186621782	0.5943626925533864	0.7742608080965638	UNSTABLE	UNSTABLE
BPH_female_genital_prolapse	BPH	female_genital_prolapse	0.164114291831014	0.03532255121942006	3.3816763695124294e-06	0.16488373012011573	0.03702758238495319	0.013552677035787193	0.062130035727325957	0.10874091103303779	-7.69438289101726e-4	0.005808872280083345	-0.13245915076147727	0.8946211312358702	4.4529974548681075	8.467975872287134e-06	TRUE	PASS		9.968524054849807e-06	4.477217030347559e-05	0.9312782788181244	ATTENUATED	ATTENUATED
BPH_fibromatosis	BPH	fibromatosis	0.03262197926722828	0.04258329678357133	0.4436319542483885	0.03886609196127449	0.04312744694215527	0.005247026056433781	0.062130035727325957	0.29334797228210946	-0.0062441126940462124	0.005458603384222027	-1.1439029829671603	0.25266387382746625	0.9011915779156525	0.3674864681299486	TRUE	PASS		0.5210654612550731	0.4826658949804029	0.37937747822432244	UNSTABLE	UNSTABLE
BPH_fibromyalgia	BPH	fibromyalgia	0.13538576833456215	0.06118230477441129	0.02690967380443218	0.15415991674927465	0.06889117349083845	0.014183790204412424	0.062130035727325957	0.13625111350319252	-0.018774148414712505	0.016205137050044848	-1.1585306780642468	0.2466475397998954	2.2377310319699477	0.02523860032189278	TRUE	PASS		0.044051738737822116	0.0556009945034606	0.3728218591257543	PERSISTENT	PERSISTENT
BPH_gastritis_duodenitis	BPH	gastritis_duodenitis	0.1169336499323735	0.041022003135209234	0.004364911163653811	0.1347545350496163	0.0451205716865524	0.006602177632032031	0.062130035727325957	0.038635454588531494	-0.017820885117242793	0.013102186625488382	-1.360145876916062	0.1737837657842715	2.9865431667342577	0.0028215100137440326	TRUE	PASS		0.008211055444117881	0.008363484024709336	0.28472243327297253	ATTENUATED	ATTENUATED
BPH_glaucoma	BPH	glaucoma	0.0464648793652938	0.03340452781802356	0.16423286005069274	0.04698911074395025	0.03447236204356651	0.00491267521552852	0.062130035727325957	0.17593005994744562	-5.242313786564465e-4	0.005774440036220512	-0.09078479910920792	0.9276635887221176	1.3630951857770857	0.17285251383890876	TRUE	PASS		0.22228685034094306	0.26662848968944025	0.9522739455788041	UNSTABLE	UNSTABLE
BPH_GORD	BPH	GORD	0.17552556214276085	0.029432306000098624	2.4658319989048982e-09	0.19781690062460666	0.030692004551277	0.01174146278675779	0.062130035727325957	0.05670430377177971	-0.022291338481845807	0.012347239418297476	-1.8053702310827544	0.07101676628308959	6.445225833787259	1.1542840989593249e-10	TRUE	PASS		1.004523363488307e-08	1.1612939214226406e-09	0.14176603869570825	ATTENUATED	ATTENUATED
BPH_gout	BPH	gout	0.013945433076582385	0.026015528739349467	0.5919290715232359	0.02318750292868083	0.032435539471440254	0.0013161551126291853	0.062130035727325957	0.05185666503143692	-0.009242069852098444	0.016944557108515366	-0.545430004036748	0.5854578092986865	0.7148795212454415	0.4746834921543124	TRUE	PASS		0.6658867101562885	0.5847031448998509	0.6961608880919745	UNSTABLE	UNSTABLE
BPH_HF	BPH	HF	0.07372576217808344	0.04137338223985274	0.07475555797266914	0.1099469910457822	0.05254549974011642	0.004131479476951702	0.062130035727325957	0.022727041206810582	-0.03622122886769877	0.027346111208864588	-1.3245477059259965	0.18532121028319262	2.092414984909583	0.036401409473713855	TRUE	PASS		0.10979170305087638	0.07525629439881638	0.29942991388409207	UNSTABLE	UNSTABLE
BPH_hypertension	BPH	hypertension	0.07634125000078501	0.0343654575605959	0.02632029232148323	0.15514143080993725	0.036784908178288896	0.007070198447295354	0.062130035727325957	0.03342766331963697	-0.07880018080915224	0.0322116130374005	-2.446328307671471	0.014431951646848584	4.217529375307901	2.4699365141689178e-05	TRUE	PASS		0.043172228659330576	0.0001211298368685593	0.03655800187810268	MASKED_ENHANCED	MASKED_ENHANCED
BPH_hyperthyroid	BPH	hyperthyroid	0.03936856694728448	0.04992571340993369	0.4303792141071136	0.048303195612305595	0.04833167505181402	0.0036785209653280564	0.062130035727325957	0.09334544724697504	-0.008934628665021115	0.012287244935839055	-0.7271466233216257	0.4671361402328843	0.999410750000328	0.3175957543775974	TRUE	PASS		0.5100106566791499	0.4293936069795047	0.5979892219665163	UNSTABLE	UNSTABLE
BPH_hypothyroid	BPH	hypothyroid	0.03573654854900322	0.0343282691019357	0.2978644565528092	0.03975737757058972	0.03554499272281774	0.0032227010716758073	0.062130035727325957	0.10575550493450135	-0.0040208290215865	0.004923739457352354	-0.8166209963816046	0.41414505238710403	1.1185085303187552	0.26334986533473914	TRUE	PASS		0.3747813541942941	0.3718320541800152	0.5481923043867253	UNSTABLE	UNSTABLE
BPH_IBS	BPH	IBS	0.2900557324315743	0.03349904972253867	4.7748595788459e-18	0.2893805187455605	0.034262580794571104	0.03916811037913517	0.062130035727325957	0.2948662421201095	6.752136860138092e-4	0.006164833921388764	0.10952666278180978	0.912784775136424	8.445963848450457	3.0154700778987015e-17	TRUE	PASS		3.8399760690718645e-17	5.720185605784942e-16	0.9423133059195736	ATTENUATED	ATTENUATED
BPH_IDA	BPH	IDA	0.035826356350173436	0.06544693058948288	0.5840965400968631	0.04087848962203507	0.06779622095083081	0.0020323328943173537	0.062130035727325957	0.03978308039310735	-0.005052133271861638	0.017689780095856852	-0.28559616029624385	0.7751874446649085	0.602961183510246	0.5465345120935188	TRUE	PASS		0.6582675293155124	0.6492056704361349	0.8478612676022437	UNSTABLE	UNSTABLE
BPH_insomnia	BPH	insomnia	0.14955247787829842	0.06558785804906074	0.02259669349105295	0.1552603018230304	0.0804888621745829	0.007775525882279682	0.062130035727325957	0.04036798642702386	-0.005707823944731988	0.023303070136105983	-0.24493871028127898	0.8065038879662471	1.9289662895999933	0.05373504731299982	TRUE	PASS		0.0375603901841248	0.10367359671801596	0.87137485286788	PERSISTENT	PERSISTENT
BPH_intervert_disc	BPH	intervert_disc	0.1833747409101297	0.033371834053661294	3.909418325016011e-08	0.20357724494983748	0.034844974726115543	0.013661413291172111	0.062130035727325957	0.07248217072775004	-0.020202504039707775	0.010994812355965498	-1.8374578288047294	0.06614233654505025	5.842370285815154	5.146325597271898e-09	TRUE	PASS		1.3978279910309046e-07	4.2487106675151714e-08	0.13412215296225766	ATTENUATED	ATTENUATED
BPH_isch_stroke_tia	BPH	isch_stroke_tia	0.11995985009327297	0.0626131003336738	0.05537902278440326	0.14893369306905407	0.06857124610143948	0.007244847336957108	0.062130035727325957	0.03808649049478131	-0.02897384297578111	0.017592477930013416	-1.6469449665388334	0.09956935813637625	2.1719554702087818	0.029859021850140784	TRUE	PASS		0.08391272659709884	0.06418656513633206	0.18423667533052496	UNSTABLE	UNSTABLE
BPH_migraine	BPH	migraine	0.12941137659679997	0.03297575256135157	8.693156608117576e-05	0.1364574493749812	0.03354741836261661	0.008591584978108847	0.062130035727325957	0.06380437781497719	-0.007046072778181228	0.005935212234476577	-1.1871644180223013	0.2351627729876569	4.067599118954615	4.7500006100786505e-05	TRUE	PASS		0.00021096185714035328	0.0002157907041324579	0.3593969808575199	ATTENUATED	ATTENUATED
BPH_OA	BPH	OA	0.13060194542279294	0.03304347154064491	7.736217812590046e-05	0.14411743053370696	0.037666622001886536	0.006165102980334519	0.062130035727325957	0.02945411962557599	-0.013515485110914022	0.014011739514503253	-0.964582955379982	0.33475373996511204	3.8261310113364777	0.00013017302967634304	TRUE	PASS		0.0001892175321288018	0.0005449354654545568	0.46997912079847654	ATTENUATED	ATTENUATED
BPH_osteoporosis	BPH	osteoporosis	0.08296223359424437	0.03847323078505559	0.031055367467938282	0.08028198390347817	0.03894292912686553	0.006575899095455663	0.062130035727325957	0.10798725096580075	0.002680249690766204	0.009568500136645314	0.28011178894186556	0.7793917403478594	2.061529158270072	0.03925258465168193	TRUE	PASS		0.050242570415251715	0.07962667172198334	0.850961544272597	PERSISTENT	PERSISTENT
BPH_periph_neuro	BPH	periph_neuro	0.13055498101949994	0.05878352504485636	0.02635468107389886	0.15718409597930963	0.07994721449373449	0.0075407013376840165	0.062130035727325957	0.037042873939517856	-0.026629114959809685	0.03375777639945701	-0.7888290580726167	0.4302119234958516	1.9660984685292349	0.0492872372844976	TRUE	PASS		0.04320012036189885	0.09643998791494214	0.5618337165923476	PERSISTENT	PERSISTENT
BPH_peripheral_arterial	BPH	peripheral_arterial	-0.02531333537953925	0.06765058210215452	0.7082721559465364	0.0014850564513856726	0.08526364623409022	9.453712922441806e-5	0.062130035727325957	0.06522548112440765	-0.026798391830924924	0.03370182520505993	-0.7951614391169965	0.4265195993653102	0.017417228994740262	0.9861037644900374	TRUE	PASS		0.7693088259311127	0.9927925549769002	0.5584305608128535	UNSTABLE	UNSTABLE
BPH_PMR	BPH	PMR	0.14161748152782969	0.06649410112173208	0.03319018452562998	0.1420411461379141	0.06664278750851851	0.013393743181680226	0.062130035727325957	0.14311132256334227	-4.236646100844177e-4	0.007323246342080348	-0.05785202221724872	0.953866499796467	2.1313806256942347	0.03305779767547656	TRUE	PASS		0.05341814025012339	0.06967652860352778	0.9686793020000901	PERSISTENT	PERSISTENT
